longitude,latitude
-82.68992190320195,27.533363458263334
-80.3543021644912,27.533363458263334
-80.26447063607924,27.533363458263334
-82.86958496002586,27.623194986675284
-82.7797534316139,27.623194986675284
-80.3543021644912,27.623194986675284
-82.95941648843781,27.713026515087236
-82.86958496002586,27.713026515087236
-82.60009037479,27.713026515087236
-82.51025884637805,27.713026515087236
-80.3543021644912,27.713026515087236
-82.95941648843781,27.80285804349919
-82.60009037479,27.80285804349919
-82.51025884637805,27.80285804349919
-80.44413369290315,27.80285804349919
-80.3543021644912,27.80285804349919
-82.95941648843781,27.89268957191114
-82.60009037479,27.89268957191114
-82.51025884637805,27.89268957191114
-80.44413369290315,27.89268957191114
-82.95941648843781,27.982521100323094
-82.86958496002586,27.982521100323094
-80.5339652213151,27.982521100323094
-80.44413369290315,27.982521100323094
-82.86958496002586,28.072352628735047
-80.5339652213151,28.072352628735047
-82.86958496002586,28.162184157147
-80.62379674972705,28.162184157147
-80.5339652213151,28.162184157147
-82.86958496002586,28.252015685558952
-82.7797534316139,28.252015685558952
-80.62379674972705,28.252015685558952
-82.7797534316139,28.3418472139709
-80.62379674972705,28.3418472139709
-80.5339652213151,28.3418472139709
-82.7797534316139,28.431678742382854
-80.5339652213151,28.431678742382854
-82.7797534316139,28.521510270794806
-82.68992190320195,28.521510270794806
-80.5339652213151,28.521510270794806
-82.68992190320195,28.61134179920676
-80.62379674972705,28.61134179920676
-80.5339652213151,28.61134179920676
-82.7797534316139,28.70117332761871
-82.68992190320195,28.70117332761871
-80.713628278139,28.70117332761871
-80.62379674972705,28.70117332761871
-82.7797534316139,28.791004856030664
-80.80345980655096,28.791004856030664
-80.713628278139,28.791004856030664
-82.86958496002586,28.880836384442617
-82.7797534316139,28.880836384442617
-80.80345980655096,28.880836384442617
-82.86958496002586,28.970667912854566
-80.89329133496291,28.970667912854566
-80.80345980655096,28.970667912854566
-83.13907954526171,29.06049944126652
-83.04924801684976,29.06049944126652
-82.95941648843781,29.06049944126652
-82.86958496002586,29.06049944126652
-80.89329133496291,29.06049944126652
-83.22891107367366,29.15033096967847
-83.13907954526171,29.15033096967847
-80.98312286337486,29.15033096967847
-80.89329133496291,29.15033096967847
-83.22891107367366,29.240162498090424
-81.07295439178681,29.240162498090424
-80.98312286337486,29.240162498090424
-83.40857413049757,29.329994026502376
-83.31874260208562,29.329994026502376
-83.22891107367366,29.329994026502376
-81.07295439178681,29.329994026502376
-83.49840565890952,29.41982555491433
-83.40857413049757,29.41982555491433
-81.07295439178681,29.41982555491433
-83.49840565890952,29.50965708332628
-81.16278592019876,29.50965708332628
-81.07295439178681,29.50965708332628
-85.47469928397247,29.59948861173823
-85.38486775556052,29.59948861173823
-85.29503622714856,29.59948861173823
-85.20520469873661,29.59948861173823
-85.11537317032466,29.59948861173823
-85.02554164191271,29.59948861173823
-84.93571011350076,29.59948861173823
-83.67806871573343,29.59948861173823
-83.58823718732147,29.59948861173823
-83.49840565890952,29.59948861173823
-81.16278592019876,29.59948861173823
-85.47469928397247,29.689320140150183
-84.93571011350076,29.689320140150183
-84.8458785850888,29.689320140150183
-84.75604705667685,29.689320140150183
-84.6662155282649,29.689320140150183
-83.67806871573343,29.689320140150183
-81.25261744861072,29.689320140150183
-81.16278592019876,29.689320140150183
-85.47469928397247,29.779151668562136
-84.6662155282649,29.779151668562136
-84.57638399985295,29.779151668562136
-84.48655247144099,29.779151668562136
-84.39672094302904,29.779151668562136
-84.30688941461709,29.779151668562136
-83.76790024414538,29.779151668562136
-83.67806871573343,29.779151668562136
-81.25261744861072,29.779151668562136
-85.56453081238442,29.86898319697409
-85.47469928397247,29.86898319697409
-84.30688941461709,29.86898319697409
-83.94756330096928,29.86898319697409
-83.85773177255733,29.86898319697409
-83.76790024414538,29.86898319697409
-81.25261744861072,29.86898319697409
-85.74419386920833,29.95881472538604
-85.65436234079637,29.95881472538604
-85.56453081238442,29.95881472538604
-84.30688941461709,29.95881472538604
-84.12722635779319,29.95881472538604
-84.03739482938123,29.95881472538604
-83.94756330096928,29.95881472538604
-81.34244897702267,29.95881472538604
-81.25261744861072,29.95881472538604
-85.92385692603223,30.048646253797994
-85.83402539762028,30.048646253797994
-85.74419386920833,30.048646253797994
-84.30688941461709,30.048646253797994
-84.21705788620514,30.048646253797994
-84.12722635779319,30.048646253797994
-81.34244897702267,30.048646253797994
-86.10351998285613,30.138477782209947
-86.01368845444418,30.138477782209947
-85.92385692603223,30.138477782209947
-81.34244897702267,30.138477782209947
-86.37301456809199,30.228309310621896
-86.28318303968004,30.228309310621896
-86.19335151126809,30.228309310621896
-86.10351998285613,30.228309310621896
-81.43228050543462,30.228309310621896
-81.34244897702267,30.228309310621896
-86.55267762491589,30.31814083903385
-86.46284609650394,30.31814083903385
-86.37301456809199,30.31814083903385
-81.43228050543462,30.31814083903385
-86.55267762491589,30.4079723674458
-86.46284609650394,30.4079723674458
-81.43228050543462,30.4079723674458
-81.43228050543462,30.497803895857754
-81.43228050543462,30.587635424269706
-81.52211203384657,30.67746695268166
-81.43228050543462,30.67746695268166
-81.52211203384657,30.76729848109361
-81.52211203384657,30.857130009505564
-81.43228050543462,30.857130009505564
-81.43228050543462,30.946961537917513
-81.43228050543462,31.036793066329466
-81.34244897702267,31.036793066329466
-81.34244897702267,31.12662459474142
-81.25261744861072,31.12662459474142
-81.25261744861072,31.21645612315337
-81.25261744861072,31.306287651565324
-81.25261744861072,31.396119179977276
-81.16278592019876,31.396119179977276
-81.16278592019876,31.48595070838923
-81.16278592019876,31.575782236801178
-81.16278592019876,31.66561376521313
-81.07295439178681,31.66561376521313
-81.07295439178681,31.755445293625083
-80.98312286337486,31.755445293625083
-80.98312286337486,31.845276822037036
-80.89329133496291,31.845276822037036
-80.89329133496291,31.93510835044899
-80.80345980655096,31.93510835044899
-80.80345980655096,32.02493987886094
-80.713628278139,32.02493987886094
-80.713628278139,32.11477140727289
-80.713628278139,32.204602935684846
-80.62379674972705,32.204602935684846
-80.5339652213151,32.204602935684846
-80.44413369290315,32.204602935684846
-80.44413369290315,32.294434464096796
-80.44413369290315,32.38426599250875
-80.3543021644912,32.38426599250875
-80.26447063607924,32.38426599250875
-80.26447063607924,32.4740975209207
-80.17463910766729,32.4740975209207
-80.08480757925534,32.4740975209207
-79.99497605084339,32.4740975209207
-79.99497605084339,32.56392904933265
-79.90514452243143,32.56392904933265
-79.90514452243143,32.653760577744606
-79.81531299401948,32.653760577744606
-79.72548146560753,32.653760577744606
-79.72548146560753,32.743592106156555
-79.63564993719558,32.743592106156555
-79.63564993719558,32.83342363456851
-79.63564993719558,32.92325516298046
-79.54581840878363,32.92325516298046
-79.45598688037167,32.92325516298046
-79.36615535195972,32.92325516298046
-79.36615535195972,33.01308669139242
-79.27632382354777,33.01308669139242
-79.18649229513582,33.01308669139242
-79.18649229513582,33.102918219804366
-79.18649229513582,33.192749748216315
-79.18649229513582,33.28258127662827
-79.09666076672387,33.28258127662827
-79.09666076672387,33.37241280504022
-79.09666076672387,33.462244333452176
-79.00682923831191,33.462244333452176
-79.00682923831191,33.552075861864125
-78.91699770989996,33.552075861864125
-78.91699770989996,33.64190739027608
-78.82716618148801,33.64190739027608
-78.73733465307606,33.64190739027608
-78.73733465307606,33.73173891868803
-78.6475031246641,33.73173891868803
-78.6475031246641,33.82157044709999
-78.55767159625215,33.82157044709999
-78.4678400678402,33.82157044709999
-78.37800853942825,33.82157044709999
-78.2881770110163,33.82157044709999
-78.19834548260434,33.82157044709999
-78.10851395419239,33.82157044709999
-78.01868242578044,33.82157044709999
-77.92885089736849,33.82157044709999
-77.92885089736849,33.911401975511936
-77.83901936895654,33.911401975511936
-77.83901936895654,34.001233503923885
-77.83901936895654,34.09106503233584
-77.83901936895654,34.18089656074779
-77.74918784054458,34.18089656074779
-77.74918784054458,34.270728089159746
-77.65935631213263,34.270728089159746
-77.65935631213263,34.360559617571695
-77.56952478372068,34.360559617571695
-77.47969325530873,34.360559617571695
-77.47969325530873,34.45039114598365
-77.38986172689677,34.45039114598365
-77.30003019848482,34.45039114598365
-77.30003019848482,34.5402226743956
-77.21019867007287,34.5402226743956
-77.12036714166092,34.5402226743956
-77.12036714166092,34.63005420280755
-77.03053561324897,34.63005420280755
-76.94070408483701,34.63005420280755
-76.85087255642506,34.63005420280755
-76.76104102801311,34.63005420280755
-76.67120949960116,34.63005420280755
-76.5813779711892,34.63005420280755
-76.49154644277725,34.63005420280755
-76.49154644277725,34.719885731219506
-76.4017149143653,34.719885731219506
-76.4017149143653,34.809717259631455
-76.31188338595335,34.809717259631455
-76.31188338595335,34.89954878804341
-76.4017149143653,34.98938031645536
-76.31188338595335,34.98938031645536
-76.5813779711892,35.07921184486732
-76.49154644277725,35.07921184486732
-76.4017149143653,35.07921184486732
-76.5813779711892,35.169043373279266
-76.49154644277725,35.169043373279266
-75.77289421548164,35.169043373279266
-75.68306268706968,35.169043373279266
-75.59323115865773,35.169043373279266
-75.50339963024578,35.169043373279266
-76.49154644277725,35.258874901691215
-76.4017149143653,35.258874901691215
-76.31188338595335,35.258874901691215
-76.2220518575414,35.258874901691215
-76.13222032912944,35.258874901691215
-76.04238880071749,35.258874901691215
-75.77289421548164,35.258874901691215
-75.68306268706968,35.258874901691215
-75.59323115865773,35.258874901691215
-75.50339963024578,35.258874901691215
-76.04238880071749,35.34870643010317
-75.95255727230554,35.34870643010317
-75.59323115865773,35.34870643010317
-75.50339963024578,35.34870643010317
-75.95255727230554,35.43853795851512
-75.86272574389359,35.43853795851512
-75.77289421548164,35.43853795851512
-75.59323115865773,35.43853795851512
-75.50339963024578,35.43853795851512
-75.41356810183383,35.43853795851512
-75.77289421548164,35.528369486927076
-75.59323115865773,35.528369486927076
-75.41356810183383,35.528369486927076
-75.77289421548164,35.618201015339025
-75.68306268706968,35.618201015339025
-75.59323115865773,35.618201015339025
-75.50339963024578,35.618201015339025
-75.41356810183383,35.618201015339025
-75.68306268706968,35.70803254375098
-75.59323115865773,35.70803254375098
-75.50339963024578,35.70803254375098
-75.77289421548164,35.79786407216293
-75.68306268706968,35.79786407216293
-75.50339963024578,35.79786407216293
-75.77289421548164,35.88769560057488
-75.68306268706968,35.88769560057488
-75.59323115865773,35.88769560057488
-75.50339963024578,35.88769560057488
-76.13222032912944,35.977527128986836
-76.04238880071749,35.977527128986836
-75.95255727230554,35.977527128986836
-75.68306268706968,35.977527128986836
-75.59323115865773,35.977527128986836
-76.13222032912944,36.067358657398785
-76.04238880071749,36.067358657398785
-75.95255727230554,36.067358657398785
-75.68306268706968,36.067358657398785
-75.77289421548164,36.15719018581074
-75.68306268706968,36.15719018581074
-75.77289421548164,36.24702171422269
-75.77289421548164,36.336853242634646
-75.86272574389359,36.426684771046595
-75.77289421548164,36.426684771046595
-75.86272574389359,36.516516299458544
-75.86272574389359,36.6063478278705
-75.95255727230554,36.69617935628245
-75.86272574389359,36.69617935628245
-75.95255727230554,36.786010884694406
-76.13222032912944,36.875842413106355
-76.04238880071749,36.875842413106355
-75.95255727230554,36.875842413106355
-76.31188338595335,36.96567394151831
-76.2220518575414,36.96567394151831
-76.13222032912944,36.96567394151831
-76.31188338595335,37.05550546993026
-76.04238880071749,37.05550546993026
-75.95255727230554,37.05550546993026
-75.86272574389359,37.05550546993026
-76.31188338595335,37.14533699834221
-76.13222032912944,37.14533699834221
-76.04238880071749,37.14533699834221
-75.86272574389359,37.14533699834221
-76.31188338595335,37.235168526754165
-76.2220518575414,37.235168526754165
-76.13222032912944,37.235168526754165
-75.86272574389359,37.235168526754165
-76.2220518575414,37.325000055166115
-76.13222032912944,37.325000055166115
-76.04238880071749,37.325000055166115
-75.86272574389359,37.325000055166115
-75.77289421548164,37.325000055166115
-76.2220518575414,37.41483158357807
-76.04238880071749,37.41483158357807
-75.77289421548164,37.41483158357807
-75.68306268706968,37.41483158357807
-75.59323115865773,37.41483158357807
-76.31188338595335,37.50466311199002
-76.2220518575414,37.50466311199002
-76.04238880071749,37.50466311199002
-75.59323115865773,37.50466311199002
-76.31188338595335,37.594494640401976
-76.04238880071749,37.594494640401976
-75.95255727230554,37.594494640401976
-75.59323115865773,37.594494640401976
-75.50339963024578,37.594494640401976
-76.31188338595335,37.684326168813925
-76.2220518575414,37.684326168813925
-75.95255727230554,37.684326168813925
-75.86272574389359,37.684326168813925
-75.50339963024578,37.684326168813925
-76.2220518575414,37.77415769722588
-75.86272574389359,37.77415769722588
-75.77289421548164,37.77415769722588
-75.50339963024578,37.77415769722588
-75.41356810183383,37.77415769722588
-76.2220518575414,37.86398922563783
-75.95255727230554,37.86398922563783
-75.86272574389359,37.86398922563783
-75.77289421548164,37.86398922563783
-75.41356810183383,37.86398922563783
-76.31188338595335,37.95382075404978
-76.2220518575414,37.95382075404978
-75.95255727230554,37.95382075404978
-75.41356810183383,37.95382075404978
-75.32373657342187,37.95382075404978
-76.31188338595335,38.043652282461736
-76.04238880071749,38.043652282461736
-75.95255727230554,38.043652282461736
-75.32373657342187,38.043652282461736
-75.23390504500992,38.043652282461736
-76.31188338595335,38.133483810873685
-76.13222032912944,38.133483810873685
-76.04238880071749,38.133483810873685
-75.23390504500992,38.133483810873685
-75.14407351659797,38.133483810873685
-76.4017149143653,38.22331533928564
-76.31188338595335,38.22331533928564
-76.2220518575414,38.22331533928564
-76.13222032912944,38.22331533928564
-75.14407351659797,38.22331533928564
-75.05424198818602,38.22331533928564
-76.4017149143653,38.31314686769759
-76.31188338595335,38.31314686769759
-75.05424198818602,38.31314686769759
-75.05424198818602,38.402978396109546
-76.49154644277725,38.492809924521495
-76.4017149143653,38.492809924521495
-75.05424198818602,38.492809924521495
-76.49154644277725,38.582641452933444
-76.4017149143653,38.582641452933444
-75.14407351659797,38.582641452933444
-75.05424198818602,38.582641452933444
-76.49154644277725,38.6724729813454
-76.4017149143653,38.6724729813454
-75.14407351659797,38.6724729813454
-76.49154644277725,38.76230450975735
-76.4017149143653,38.76230450975735
-75.14407351659797,38.76230450975735
-75.23390504500992,38.852136038169306
-75.14407351659797,38.852136038169306
-75.05424198818602,38.852136038169306
-74.96441045977407,38.852136038169306
-74.87457893136211,38.852136038169306
-74.78474740295016,38.852136038169306
-75.32373657342187,38.941967566581255
-75.23390504500992,38.941967566581255
-75.05424198818602,38.941967566581255
-74.78474740295016,38.941967566581255
-74.69491587453821,38.941967566581255
-76.4017149143653,39.03179909499321
-76.31188338595335,39.03179909499321
-75.41356810183383,39.03179909499321
-75.32373657342187,39.03179909499321
-75.05424198818602,39.03179909499321
-74.96441045977407,39.03179909499321
-74.69491587453821,39.03179909499321
-76.4017149143653,39.12163062340516
-76.31188338595335,39.12163062340516
-75.41356810183383,39.12163062340516
-75.32373657342187,39.12163062340516
-75.23390504500992,39.12163062340516
-75.14407351659797,39.12163062340516
-75.05424198818602,39.12163062340516
-74.96441045977407,39.12163062340516
-74.69491587453821,39.12163062340516
-74.60508434612626,39.12163062340516
-76.4017149143653,39.21146215181711
-76.31188338595335,39.21146215181711
-75.41356810183383,39.21146215181711
-75.32373657342187,39.21146215181711
-74.60508434612626,39.21146215181711
-74.51525281771431,39.21146215181711
-74.42542128930235,39.21146215181711
-76.4017149143653,39.301293680229065
-76.31188338595335,39.301293680229065
-74.42542128930235,39.301293680229065
-74.42542128930235,39.391125208641014
-74.3355897608904,39.391125208641014
-74.3355897608904,39.48095673705297
-74.24575823247845,39.48095673705297
-74.24575823247845,39.57078826546492
-74.1559267040665,39.57078826546492
-74.1559267040665,39.660619793876876
-74.06609517565454,39.660619793876876
-74.06609517565454,39.750451322288825
-74.06609517565454,39.840282850700774
-74.06609517565454,39.93011437911273
-73.97626364724259,39.93011437911273
-73.97626364724259,40.01994590752468
-73.97626364724259,40.109777435936635
-73.97626364724259,40.199608964348585
-73.97626364724259,40.28944049276054
-73.97626364724259,40.37927202117249
-73.97626364724259,40.46910354958444
-73.88643211883064,40.46910354958444
-73.79660059041869,40.46910354958444
-73.70676906200674,40.46910354958444
-73.61693753359478,40.46910354958444
-73.61693753359478,40.558935077996395
-73.52710600518283,40.558935077996395
-73.43727447677088,40.558935077996395
-73.34744294835893,40.558935077996395
-73.25761141994698,40.558935077996395
-73.25761141994698,40.648766606408344
-73.16777989153502,40.648766606408344
-73.07794836312307,40.648766606408344
-72.98811683471112,40.648766606408344
-72.89828530629917,40.648766606408344
-72.80845377788721,40.648766606408344
-72.71862224947526,40.648766606408344
-72.71862224947526,40.7385981348203
-72.62879072106331,40.7385981348203
-72.53895919265136,40.7385981348203
-72.44912766423941,40.7385981348203
-72.35929613582745,40.7385981348203
-72.35929613582745,40.82842966323225
-72.2694646074155,40.82842966323225
-72.17963307900355,40.82842966323225
-73.43727447677088,40.918261191644206
-73.34744294835893,40.918261191644206
-73.25761141994698,40.918261191644206
-73.16777989153502,40.918261191644206
-72.17963307900355,40.918261191644206
-72.0898015505916,40.918261191644206
-71.99997002217964,40.918261191644206
-71.91013849376769,40.918261191644206
-73.43727447677088,41.008092720056155
-73.34744294835893,41.008092720056155
-73.25761141994698,41.008092720056155
-73.16777989153502,41.008092720056155
-73.07794836312307,41.008092720056155
-72.98811683471112,41.008092720056155
-72.89828530629917,41.008092720056155
-72.80845377788721,41.008092720056155
-72.71862224947526,41.008092720056155
-72.62879072106331,41.008092720056155
-72.2694646074155,41.008092720056155
-72.17963307900355,41.008092720056155
-72.0898015505916,41.008092720056155
-71.91013849376769,41.008092720056155
-73.25761141994698,41.097924248468104
-73.16777989153502,41.097924248468104
-73.07794836312307,41.097924248468104
-72.98811683471112,41.097924248468104
-72.62879072106331,41.097924248468104
-72.53895919265136,41.097924248468104
-72.44912766423941,41.097924248468104
-72.2694646074155,41.097924248468104
-72.0898015505916,41.097924248468104
-71.99997002217964,41.097924248468104
-71.91013849376769,41.097924248468104
-72.98811683471112,41.18775577688006
-72.89828530629917,41.18775577688006
-72.80845377788721,41.18775577688006
-72.71862224947526,41.18775577688006
-72.62879072106331,41.18775577688006
-72.53895919265136,41.18775577688006
-72.44912766423941,41.18775577688006
-72.2694646074155,41.18775577688006
-72.17963307900355,41.18775577688006
-71.91013849376769,41.18775577688006
-71.82030696535574,41.18775577688006
-70.92199168123622,41.18775577688006
-70.83216015282427,41.18775577688006
-70.74232862441231,41.18775577688006
-70.29317098235255,41.18775577688006
-70.2033394539406,41.18775577688006
-70.11350792552865,41.18775577688006
-70.0236763971167,41.18775577688006
-69.93384486870475,41.18775577688006
-72.17963307900355,41.27758730529201
-72.0898015505916,41.27758730529201
-71.99997002217964,41.27758730529201
-71.91013849376769,41.27758730529201
-71.82030696535574,41.27758730529201
-71.73047543694379,41.27758730529201
-71.64064390853184,41.27758730529201
-71.55081238011988,41.27758730529201
-71.46098085170793,41.27758730529201
-70.92199168123622,41.27758730529201
-70.74232862441231,41.27758730529201
-70.65249709600036,41.27758730529201
-70.56266556758841,41.27758730529201
-70.47283403917646,41.27758730529201
-70.29317098235255,41.27758730529201
-70.2033394539406,41.27758730529201
-70.0236763971167,41.27758730529201
-69.93384486870475,41.27758730529201
-71.46098085170793,41.367418833703965
-71.37114932329598,41.367418833703965
-71.28131779488403,41.367418833703965
-71.19148626647208,41.367418833703965
-71.10165473806012,41.367418833703965
-70.92199168123622,41.367418833703965
-70.83216015282427,41.367418833703965
-70.47283403917646,41.367418833703965
-70.2033394539406,41.367418833703965
-70.11350792552865,41.367418833703965
-70.0236763971167,41.367418833703965
-71.10165473806012,41.457250362115914
-71.01182320964817,41.457250362115914
-70.92199168123622,41.457250362115914
-70.83216015282427,41.457250362115914
-70.74232862441231,41.457250362115914
-70.47283403917646,41.457250362115914
-70.83216015282427,41.54708189052787
-70.74232862441231,41.54708189052787
-70.47283403917646,41.54708189052787
-70.38300251076451,41.54708189052787
-70.29317098235255,41.54708189052787
-70.2033394539406,41.54708189052787
-70.11350792552865,41.54708189052787
-70.0236763971167,41.54708189052787
-69.93384486870475,41.54708189052787
-69.93384486870475,41.63691341893982
-70.47283403917646,41.72674494735177
-70.38300251076451,41.72674494735177
-70.29317098235255,41.72674494735177
-70.2033394539406,41.72674494735177
-69.93384486870475,41.72674494735177
-70.56266556758841,41.816576475763725
-70.47283403917646,41.816576475763725
-70.2033394539406,41.816576475763725
-70.11350792552865,41.816576475763725
-69.93384486870475,41.816576475763725
-70.56266556758841,41.906408004175674
-70.29317098235255,41.906408004175674
-70.2033394539406,41.906408004175674
-70.11350792552865,41.906408004175674
-69.93384486870475,41.906408004175674
-70.65249709600036,41.99623953258763
-70.56266556758841,41.99623953258763
-70.29317098235255,41.99623953258763
-70.0236763971167,41.99623953258763
-69.93384486870475,41.99623953258763
-70.65249709600036,42.08607106099958
-70.29317098235255,42.08607106099958
-70.2033394539406,42.08607106099958
-70.11350792552865,42.08607106099958
-70.0236763971167,42.08607106099958
-70.74232862441231,42.175902589411535
-70.65249709600036,42.175902589411535
-71.01182320964817,42.265734117823484
-70.92199168123622,42.265734117823484
-70.83216015282427,42.265734117823484
-70.74232862441231,42.265734117823484
-71.01182320964817,42.35556564623544
-70.92199168123622,42.35556564623544
-70.92199168123622,42.44539717464739
-70.83216015282427,42.44539717464739
-70.74232862441231,42.44539717464739
-70.65249709600036,42.44539717464739
-70.65249709600036,42.53522870305934
-70.56266556758841,42.53522870305934
-70.56266556758841,42.625060231471295
-70.83216015282427,42.714891759883244
-70.74232862441231,42.714891759883244
-70.65249709600036,42.714891759883244
-70.56266556758841,42.714891759883244
-70.83216015282427,42.8047232882952
-70.83216015282427,42.89455481670715
-70.74232862441231,42.89455481670715
-70.74232862441231,42.984386345119105
-70.65249709600036,42.984386345119105
-70.65249709600036,43.074217873531055
-70.56266556758841,43.074217873531055
-70.56266556758841,43.164049401943004
-70.56266556758841,43.25388093035496
-70.47283403917646,43.25388093035496
-70.38300251076451,43.25388093035496
-70.38300251076451,43.34371245876691
-70.29317098235255,43.34371245876691
-65.62193150493104,43.34371245876691
-65.53209997651909,43.34371245876691
-65.44226844810714,43.34371245876691
-70.29317098235255,43.433543987178865
-70.2033394539406,43.433543987178865
-65.8914260901669,43.433543987178865
-65.80159456175495,43.433543987178865
-65.71176303334299,43.433543987178865
-65.62193150493104,43.433543987178865
-65.44226844810714,43.433543987178865
-70.2033394539406,43.523375515590814
-65.8914260901669,43.523375515590814
-65.44226844810714,43.523375515590814
-65.3524369196952,43.523375515590814
-70.2033394539406,43.61320704400277
-69.93384486870475,43.61320704400277
-69.84401334029279,43.61320704400277
-66.16092067540275,43.61320704400277
-66.0710891469908,43.61320704400277
-65.98125761857885,43.61320704400277
-65.8914260901669,43.61320704400277
-65.3524369196952,43.61320704400277
-65.26260539128323,43.61320704400277
-65.17277386287128,43.61320704400277
-65.08294233445933,43.61320704400277
-64.99311080604738,43.61320704400277
-70.2033394539406,43.70303857241472
-70.11350792552865,43.70303857241472
-70.0236763971167,43.70303857241472
-69.93384486870475,43.70303857241472
-69.84401334029279,43.70303857241472
-69.75418181188084,43.70303857241472
-69.66435028346889,43.70303857241472
-66.25075220381471,43.70303857241472
-66.16092067540275,43.70303857241472
-65.98125761857885,43.70303857241472
-65.8914260901669,43.70303857241472
-64.99311080604738,43.70303857241472
-64.90327927763542,43.70303857241472
-70.11350792552865,43.79287010082667
-70.0236763971167,43.79287010082667
-69.66435028346889,43.79287010082667
-69.57451875505694,43.79287010082667
-69.48468722664498,43.79287010082667
-66.25075220381471,43.79287010082667
-64.90327927763542,43.79287010082667
-64.81344774922347,43.79287010082667
-69.48468722664498,43.882701629238625
-69.39485569823303,43.882701629238625
-69.30502416982108,43.882701629238625
-69.21519264140913,43.882701629238625
-69.12536111299718,43.882701629238625
-66.25075220381471,43.882701629238625
-64.81344774922347,43.882701629238625
-64.72361622081152,43.882701629238625
-64.63378469239957,43.882701629238625
-69.12536111299718,43.972533157650574
-69.03552958458522,43.972533157650574
-66.25075220381471,43.972533157650574
-64.63378469239957,43.972533157650574
-69.03552958458522,44.06236468606253
-68.76603499934937,44.06236468606253
-68.67620347093741,44.06236468606253
-68.58637194252546,44.06236468606253
-66.25075220381471,44.06236468606253
-64.63378469239957,44.06236468606253
-64.54395316398762,44.06236468606253
-64.45412163557566,44.06236468606253
-69.03552958458522,44.15219621447448
-68.76603499934937,44.15219621447448
-68.58637194252546,44.15219621447448
-68.49654041411351,44.15219621447448
